shift_id,staff_id,department_id,shift_date,shift_type,patients_handled,is_overtime
SHF0011470,STF00859,DEP0072,2023-12-31,Morning,13,False
SHF0011471,STF00858,DEP0093,2022-06-13,Evening,16,True
SHF0011472,STF00826,DEP0093,2024-12-31,Morning,13,False
SHF0011473,STF00035,DEP0026,2022-02-23,Morning,23,True
SHF0011474,STF00436,DEP0026,2023-10-04,Morning,12,False
SHF0011475,STF00766,DEP0045,2024-06-30,Evening,16,True
SHF0011476,STF00305,DEP0093,2024-10-16,Night,7,False
SHF0011477,STF00202,DEP0067,2021-11-10,Evening,25,True
SHF0011478,STF00517,DEP0074,2022-05-21,Night,9,False
SHF0011479,STF00293,DEP0036,2024-12-28,Evening,17,True
SHF0011480,STF00606,DEP0002,2021-11-08,Evening,7,False
SHF0011481,STF00893,DEP0058,2024-05-19,Morning,15,True
SHF0011482,STF01140,DEP0048,2024-04-03,Night,8,False
SHF0011483,STF00850,DEP0067,2021-03-11,Morning,13,False
SHF0011484,STF00512,DEP0049,2023-08-22,Evening,12,False
SHF0011485,STF01190,DEP0058,2022-03-30,Morning,9,False
SHF0011486,STF00584,DEP0015,2022-02-13,Evening,22,True
SHF0011487,STF01147,DEP0002,2024-05-09,Evening,10,False
SHF0011488,STF00983,DEP0045,2024-10-27,Night,6,False
SHF0011489,STF00429,DEP0029,2021-12-20,Evening,12,False
SHF0011490,STF00463,DEP0001,2022-07-12,Morning,14,False
SHF0011491,STF00801,DEP0045,2024-11-03,Night,7,False
SHF0011492,STF00864,DEP0005,2021-01-15,Evening,11,False
SHF0011493,STF00955,DEP0002,2022-12-29,Evening,21,True
SHF0011494,STF00457,DEP0049,2024-06-24,Morning,25,True
SHF0011495,STF00880,DEP0081,2024-03-24,Morning,9,False
SHF0011496,STF00169,DEP0094,2022-05-03,Night,9,False
SHF0011497,STF00567,DEP0023,2022-09-12,Evening,11,False
SHF0011498,STF01020,DEP0083,2022-10-20,Morning,10,False
SHF0011499,STF00661,DEP0089,2024-08-06,Night,19,True
SHF0011500,STF00104,DEP0109,2021-04-14,Evening,9,False
SHF0011501,STF00231,DEP0048,2024-02-01,Morning,17,True
SHF0011502,STF00713,DEP0072,2024-07-29,Morning,16,True
SHF0011503,STF00613,DEP0070,2023-05-05,Night,16,True
SHF0011504,STF00059,DEP0077,2021-02-26,Evening,11,False
SHF0011505,STF00956,DEP0100,2021-07-13,Evening,16,True
SHF0011506,STF00684,DEP0089,2024-08-17,Morning,9,False
SHF0011507,STF00163,DEP0030,2022-02-03,Evening,16,True
SHF0011508,STF00820,DEP0050,2021-09-18,Morning,24,True
SHF0011509,STF00874,DEP0092,2021-11-29,Morning,15,True
SHF0011510,STF00686,DEP0052,2021-08-12,Night,27,True
SHF0011511,STF00335,DEP0049,2022-11-29,Morning,16,True
SHF0011512,STF00368,DEP0074,2022-01-15,Night,7,False
SHF0011513,STF00560,DEP0090,2024-07-10,Morning,13,False
SHF0011514,STF00909,DEP0004,2021-04-16,Evening,14,False
SHF0011515,STF00131,DEP0048,2023-11-27,Evening,26,True
SHF0011516,STF00871,DEP0092,2022-11-05,Night,10,True
SHF0011517,STF00745,DEP0023,2023-03-14,Night,7,False
SHF0011518,STF00550,DEP0096,2023-12-08,Morning,22,True
SHF0011519,STF01048,DEP0013,2024-09-21,Morning,40,True
SHF0011520,STF00596,DEP0007,2024-09-08,Night,25,True
SHF0011521,STF01073,DEP0067,2022-12-05,Morning,8,False
SHF0011522,STF00827,DEP0035,2024-04-21,Morning,19,True
SHF0011523,STF00369,DEP0005,2022-05-29,Morning,11,False
SHF0011524,STF00487,DEP0067,2024-10-31,Morning,14,False
SHF0011525,STF00248,DEP0023,2023-12-03,Morning,19,True
SHF0011526,STF00869,DEP0070,2024-03-27,Evening,13,False
SHF0011527,STF01021,DEP0050,2021-01-28,Night,9,False
SHF0011528,STF00389,DEP0026,2022-07-21,Night,8,False
SHF0011529,STF00676,DEP0023,2022-04-28,Morning,19,True
SHF0011530,STF00708,DEP0067,2024-04-06,Morning,16,True
SHF0011531,STF00903,DEP0061,2024-04-10,Morning,20,True
SHF0011532,STF00343,DEP0097,2023-09-25,Morning,18,True
SHF0011533,STF00497,DEP0023,2024-12-17,Evening,24,True
SHF0011534,STF00957,DEP0001,2022-12-31,Evening,14,False
SHF0011535,STF01056,DEP0070,2023-09-21,Evening,10,False
SHF0011536,STF00013,DEP0093,2021-04-07,Morning,9,False
SHF0011537,STF00733,DEP0046,2022-11-09,Night,9,False
SHF0011538,STF00479,DEP0004,2021-03-22,Night,13,True
SHF0011539,STF00343,DEP0097,2023-08-05,Night,10,True
SHF0011540,STF00480,DEP0005,2024-03-07,Morning,11,False
SHF0011541,STF00751,DEP0006,2024-09-15,Evening,12,False
SHF0011542,STF00999,DEP0067,2022-09-11,Night,7,False
SHF0011543,STF00798,DEP0008,2021-10-24,Night,7,False
SHF0011544,STF00966,DEP0096,2023-07-18,Morning,33,True
SHF0011545,STF00455,DEP0027,2024-05-16,Morning,7,False
SHF0011546,STF01041,DEP0071,2023-01-23,Evening,13,False
SHF0011547,STF00354,DEP0092,2021-07-14,Evening,11,False
SHF0011548,STF00488,DEP0004,2021-02-09,Evening,9,False
SHF0011549,STF00083,DEP0027,2023-06-11,Morning,16,True
SHF0011550,STF00621,DEP0094,2021-03-22,Morning,10,False
SHF0011551,STF00385,DEP0045,2024-10-12,Evening,13,False
SHF0011552,STF00964,DEP0045,2024-11-26,Night,5,False
SHF0011553,STF00836,DEP0046,2022-06-20,Evening,27,True
SHF0011554,STF00012,DEP0093,2021-09-25,Evening,23,True
SHF0011555,STF00815,DEP0052,2022-11-08,Night,6,False
SHF0011556,STF00075,DEP0086,2024-09-25,Morning,27,True
SHF0011557,STF00939,DEP0096,2022-04-16,Night,9,False
SHF0011558,STF01049,DEP0020,2024-01-07,Evening,36,True
SHF0011559,STF00206,DEP0067,2022-10-12,Evening,18,True
SHF0011560,STF00679,DEP0053,2024-03-17,Evening,23,True
SHF0011561,STF00601,DEP0014,2023-04-22,Night,4,False
SHF0011562,STF00333,DEP0007,2023-03-02,Night,6,False
SHF0011563,STF00965,DEP0030,2023-02-07,Morning,19,True
SHF0011564,STF00008,DEP0073,2022-07-31,Night,10,True
SHF0011565,STF01101,DEP0092,2024-11-18,Night,12,True
SHF0011566,STF00800,DEP0051,2023-07-02,Night,6,False
SHF0011567,STF00579,DEP0055,2024-02-28,Evening,12,False
SHF0011568,STF00012,DEP0093,2022-08-27,Morning,15,True
SHF0011569,STF01029,DEP0026,2023-12-10,Evening,19,True
SHF0011570,STF00894,DEP0047,2021-02-02,Morning,10,False
SHF0011571,STF00307,DEP0045,2022-06-09,Night,11,True
SHF0011572,STF00311,DEP0045,2021-02-05,Evening,22,True
SHF0011573,STF00618,DEP0045,2022-12-26,Evening,11,False
SHF0011574,STF00179,DEP0008,2024-08-26,Morning,13,False
SHF0011575,STF00505,DEP0034,2022-03-17,Night,8,False
SHF0011576,STF00171,DEP0051,2022-02-21,Evening,9,False
SHF0011577,STF00636,DEP0007,2022-06-20,Morning,17,True
SHF0011578,STF00837,DEP0014,2022-03-02,Evening,13,False
SHF0011579,STF00906,DEP0014,2024-08-13,Night,28,True
SHF0011580,STF00082,DEP0071,2024-08-03,Night,6,False
SHF0011581,STF00846,DEP0023,2021-12-28,Morning,11,False
SHF0011582,STF00676,DEP0023,2024-01-12,Night,13,True
SHF0011583,STF00079,DEP0104,2022-06-02,Morning,11,False
SHF0011584,STF00409,DEP0048,2023-12-15,Evening,14,False
SHF0011585,STF00746,DEP0093,2021-01-22,Night,14,True
SHF0011586,STF00605,DEP0079,2023-03-06,Morning,47,True
SHF0011587,STF01116,DEP0081,2024-05-31,Morning,12,False
SHF0011588,STF00432,DEP0072,2022-01-17,Morning,13,False
SHF0011589,STF00393,DEP0067,2022-08-25,Evening,11,False
SHF0011590,STF00693,DEP0045,2022-11-13,Morning,17,True
SHF0011591,STF00589,DEP0079,2023-01-27,Night,15,True
SHF0011592,STF01045,DEP0011,2023-04-02,Night,5,False
SHF0011593,STF00628,DEP0007,2024-06-23,Evening,15,True
SHF0011594,STF00457,DEP0049,2021-06-16,Morning,15,True
SHF0011595,STF00638,DEP0081,2022-08-22,Morning,12,False
SHF0011596,STF00718,DEP0068,2021-08-05,Morning,13,False
SHF0011597,STF00993,DEP0001,2024-06-07,Evening,40,True
SHF0011598,STF01007,DEP0048,2024-10-27,Night,10,True
SHF0011599,STF00859,DEP0072,2022-07-13,Night,19,True
SHF0011600,STF00508,DEP0031,2022-11-17,Evening,12,False
SHF0011601,STF00329,DEP0071,2024-09-14,Night,9,False
SHF0011602,STF00431,DEP0007,2022-03-10,Morning,7,False
SHF0011603,STF00813,DEP0071,2024-04-13,Evening,14,False
SHF0011604,STF00216,DEP0023,2024-01-02,Morning,19,True
SHF0011605,STF00941,DEP0032,2021-07-26,Night,12,True
SHF0011606,STF00987,DEP0045,2024-05-28,Evening,23,True
SHF0011607,STF00571,DEP0072,2023-01-23,Morning,18,True
SHF0011608,STF01048,DEP0013,2021-02-21,Morning,10,False
SHF0011609,STF01078,DEP0050,2024-11-23,Morning,11,False
SHF0011610,STF00350,DEP0084,2024-11-10,Morning,11,False
SHF0011611,STF00038,DEP0052,2023-03-19,Morning,10,False
SHF0011612,STF00172,DEP0049,2021-01-22,Morning,14,False
SHF0011613,STF00411,DEP0073,2023-08-05,Evening,17,True
SHF0011614,STF00254,DEP0005,2021-05-19,Night,27,True
SHF0011615,STF00518,DEP0006,2021-10-04,Evening,22,True
SHF0011616,STF01008,DEP0001,2024-11-28,Evening,21,True
SHF0011617,STF00055,DEP0027,2022-08-21,Night,8,False
SHF0011618,STF00013,DEP0093,2024-10-06,Morning,12,False
SHF0011619,STF01073,DEP0067,2023-05-29,Morning,8,False
SHF0011620,STF00532,DEP0089,2021-04-12,Evening,10,False
SHF0011621,STF00375,DEP0001,2023-03-06,Evening,9,False
SHF0011622,STF00759,DEP0095,2023-02-04,Evening,6,False
SHF0011623,STF00071,DEP0026,2021-12-02,Night,11,True
SHF0011624,STF00030,DEP0092,2021-11-08,Evening,12,False
SHF0011625,STF00118,DEP0099,2023-07-26,Night,11,True
SHF0011626,STF00363,DEP0002,2023-05-13,Morning,14,False
SHF0011627,STF01014,DEP0052,2021-05-31,Evening,8,False
SHF0011628,STF00945,DEP0031,2024-08-06,Evening,13,False
SHF0011629,STF00564,DEP0005,2021-08-28,Night,8,False
SHF0011630,STF00396,DEP0031,2023-03-12,Morning,9,False
SHF0011631,STF00738,DEP0026,2023-12-18,Evening,28,True
SHF0011632,STF00707,DEP0094,2023-02-11,Evening,9,False
SHF0011633,STF00294,DEP0068,2023-02-14,Evening,8,False
SHF0011634,STF00820,DEP0050,2024-04-25,Morning,14,False
SHF0011635,STF00658,DEP0085,2021-06-09,Morning,16,True
SHF0011636,STF00434,DEP0104,2021-12-21,Evening,12,False
SHF0011637,STF00963,DEP0092,2021-01-21,Night,15,True
SHF0011638,STF01148,DEP0051,2021-09-30,Morning,23,True
SHF0011639,STF00556,DEP0036,2023-05-05,Evening,11,False
SHF0011640,STF00935,DEP0095,2022-06-04,Evening,15,True
SHF0011641,STF00111,DEP0067,2024-09-01,Evening,26,True
SHF0011642,STF00382,DEP0048,2023-10-24,Evening,10,False
SHF0011643,STF00101,DEP0005,2022-11-26,Morning,8,False
SHF0011644,STF00730,DEP0007,2024-10-15,Evening,29,True
SHF0011645,STF00813,DEP0071,2024-03-12,Evening,11,False
SHF0011646,STF00963,DEP0092,2022-02-16,Night,10,True
SHF0011647,STF00799,DEP0088,2021-09-16,Morning,19,True
SHF0011648,STF00168,DEP0048,2023-03-01,Evening,10,False
SHF0011649,STF00438,DEP0059,2022-10-28,Night,10,True
SHF0011650,STF00519,DEP0002,2021-08-04,Morning,14,False
SHF0011651,STF00358,DEP0001,2024-11-20,Morning,27,True
SHF0011652,STF00357,DEP0049,2022-08-06,Evening,10,False
SHF0011653,STF01172,DEP0091,2022-08-14,Evening,23,True
SHF0011654,STF00178,DEP0026,2022-02-14,Morning,27,True
SHF0011655,STF00320,DEP0007,2024-05-14,Morning,12,False
SHF0011656,STF00900,DEP0067,2023-01-05,Night,15,True
SHF0011657,STF00542,DEP0007,2023-08-31,Morning,16,True
SHF0011658,STF00590,DEP0003,2021-03-15,Night,13,True
SHF0011659,STF00138,DEP0024,2021-07-07,Morning,9,False
SHF0011660,STF00536,DEP0050,2022-04-24,Night,8,False
SHF0011661,STF01144,DEP0048,2021-09-21,Morning,10,False
SHF0011662,STF00286,DEP0037,2021-11-06,Morning,11,False
SHF0011663,STF00135,DEP0070,2021-09-09,Evening,28,True
SHF0011664,STF00454,DEP0009,2022-08-17,Night,14,True
SHF0011665,STF00793,DEP0064,2022-08-08,Evening,9,False
SHF0011666,STF00870,DEP0094,2024-11-05,Morning,22,True
SHF0011667,STF00919,DEP0108,2023-01-06,Night,12,True
SHF0011668,STF00172,DEP0049,2022-05-18,Evening,8,False
SHF0011669,STF00669,DEP0074,2023-09-24,Night,8,False
SHF0011670,STF00771,DEP0098,2023-02-09,Morning,13,False
SHF0011671,STF01101,DEP0092,2023-01-17,Evening,9,False
SHF0011672,STF00735,DEP0070,2023-03-08,Night,13,True
SHF0011673,STF00450,DEP0001,2022-03-22,Night,7,False
SHF0011674,STF01137,DEP0007,2024-07-12,Evening,28,True
SHF0011675,STF00338,DEP0006,2021-03-05,Evening,18,True
SHF0011676,STF00319,DEP0030,2021-06-09,Morning,27,True
SHF0011677,STF00143,DEP0074,2021-04-06,Night,15,True
SHF0011678,STF00820,DEP0050,2024-05-17,Evening,16,True
SHF0011679,STF00286,DEP0037,2023-08-26,Morning,11,False
SHF0011680,STF00175,DEP0066,2022-11-14,Evening,14,False
SHF0011681,STF00953,DEP0074,2023-09-22,Night,10,True
SHF0011682,STF00271,DEP0026,2022-08-19,Morning,34,True
SHF0011683,STF00527,DEP0076,2022-08-11,Night,11,True
SHF0011684,STF01084,DEP0055,2023-06-12,Morning,11,False
SHF0011685,STF00403,DEP0051,2023-07-04,Evening,14,False
SHF0011686,STF00462,DEP0033,2023-06-11,Night,9,False
SHF0011687,STF01200,DEP0093,2022-02-07,Morning,12,False
SHF0011688,STF00609,DEP0027,2024-08-09,Morning,22,True
SHF0011689,STF01180,DEP0069,2023-11-02,Morning,15,True
SHF0011690,STF01022,DEP0024,2024-04-01,Night,13,True
SHF0011691,STF00381,DEP0089,2024-07-13,Morning,11,False
SHF0011692,STF00140,DEP0031,2021-03-06,Night,9,False
SHF0011693,STF00515,DEP0034,2021-07-19,Morning,41,True
SHF0011694,STF01116,DEP0081,2023-12-01,Morning,26,True
SHF0011695,STF00235,DEP0102,2024-10-10,Night,10,True
SHF0011696,STF00681,DEP0070,2022-07-09,Evening,32,True
SHF0011697,STF00457,DEP0049,2022-05-18,Night,7,False
SHF0011698,STF01054,DEP0067,2024-05-05,Morning,16,True
SHF0011699,STF00177,DEP0050,2021-05-04,Evening,9,False
SHF0011700,STF00353,DEP0063,2021-01-07,Evening,12,False
SHF0011701,STF00338,DEP0006,2021-04-07,Morning,18,True
SHF0011702,STF00708,DEP0067,2022-09-19,Evening,12,False
SHF0011703,STF00729,DEP0023,2022-11-20,Evening,13,False
SHF0011704,STF00454,DEP0009,2023-03-03,Morning,16,True
SHF0011705,STF00743,DEP0001,2022-10-06,Night,14,True
SHF0011706,STF00002,DEP0078,2023-06-21,Evening,12,False
SHF0011707,STF00521,DEP0067,2023-03-30,Morning,13,False
SHF0011708,STF00714,DEP0074,2024-08-05,Night,14,True
SHF0011709,STF01084,DEP0055,2024-03-21,Night,6,False
SHF0011710,STF00786,DEP0036,2023-08-26,Night,9,False
SHF0011711,STF00271,DEP0026,2022-05-18,Morning,18,True
SHF0011712,STF00314,DEP0045,2023-06-25,Night,10,True
SHF0011713,STF00460,DEP0032,2021-07-14,Evening,16,True
SHF0011714,STF00583,DEP0067,2022-10-11,Morning,20,True
SHF0011715,STF00075,DEP0086,2024-02-10,Morning,16,True
SHF0011716,STF00470,DEP0070,2022-08-10,Morning,15,True
SHF0011717,STF00472,DEP0092,2022-07-05,Night,36,True
SHF0011718,STF00476,DEP0027,2022-03-29,Evening,15,True
SHF0011719,STF00551,DEP0049,2023-06-20,Evening,26,True
SHF0011720,STF00251,DEP0027,2021-12-19,Night,12,True
SHF0011721,STF01186,DEP0003,2023-08-28,Night,7,False
SHF0011722,STF00695,DEP0067,2024-11-16,Morning,29,True
SHF0011723,STF00567,DEP0023,2022-06-07,Night,5,False
SHF0011724,STF00404,DEP0092,2024-09-29,Morning,12,False
SHF0011725,STF00695,DEP0067,2024-06-27,Evening,30,True
SHF0011726,STF00643,DEP0009,2022-05-11,Night,8,False
SHF0011727,STF00523,DEP0073,2024-09-23,Morning,22,True
SHF0011728,STF00567,DEP0023,2024-06-09,Night,12,True
SHF0011729,STF00401,DEP0093,2022-02-11,Night,15,True
SHF0011730,STF00668,DEP0028,2022-01-28,Night,12,True
SHF0011731,STF01194,DEP0054,2023-07-27,Morning,51,True
SHF0011732,STF00452,DEP0004,2024-09-01,Evening,11,False
SHF0011733,STF00839,DEP0070,2022-07-21,Morning,14,False
SHF0011734,STF00137,DEP0045,2024-09-13,Night,19,True
SHF0011735,STF01176,DEP0030,2024-06-19,Night,8,False
SHF0011736,STF00986,DEP0098,2024-10-24,Evening,11,False
SHF0011737,STF00699,DEP0048,2024-10-10,Morning,25,True
SHF0011738,STF00959,DEP0001,2022-02-03,Evening,9,False
SHF0011739,STF00375,DEP0001,2021-06-09,Morning,22,True
SHF0011740,STF01013,DEP0002,2023-03-04,Morning,10,False
SHF0011741,STF00530,DEP0074,2022-07-08,Evening,13,False
SHF0011742,STF00695,DEP0067,2023-12-12,Evening,16,True
SHF0011743,STF00753,DEP0071,2024-06-24,Evening,21,True
SHF0011744,STF00281,DEP0030,2024-05-15,Evening,12,False
SHF0011745,STF01195,DEP0028,2022-06-17,Night,18,True
SHF0011746,STF00826,DEP0093,2023-06-03,Evening,25,True
SHF0011747,STF01048,DEP0013,2024-01-04,Morning,18,True
SHF0011748,STF00720,DEP0006,2022-11-16,Night,13,True
SHF0011749,STF00700,DEP0097,2022-08-12,Night,6,False
SHF0011750,STF01026,DEP0048,2022-10-17,Morning,9,False
SHF0011751,STF00593,DEP0047,2024-07-18,Evening,34,True
SHF0011752,STF00403,DEP0051,2023-01-04,Night,15,True
SHF0011753,STF00946,DEP0007,2024-03-25,Night,16,True
SHF0011754,STF00218,DEP0072,2022-11-27,Evening,17,True
SHF0011755,STF00528,DEP0030,2024-12-05,Evening,13,False
SHF0011756,STF00500,DEP0053,2023-12-29,Night,10,True
SHF0011757,STF01184,DEP0093,2024-11-26,Night,10,True
SHF0011758,STF00603,DEP0073,2022-05-04,Night,17,True
SHF0011759,STF00803,DEP0007,2023-01-28,Morning,11,False
SHF0011760,STF00869,DEP0070,2024-09-16,Evening,9,False
SHF0011761,STF01064,DEP0004,2024-04-05,Evening,6,False
SHF0011762,STF00607,DEP0092,2024-07-27,Night,12,True
SHF0011763,STF00700,DEP0097,2024-10-06,Evening,9,False
SHF0011764,STF00185,DEP0004,2024-11-22,Morning,11,False
SHF0011765,STF00721,DEP0044,2024-01-23,Night,6,False
SHF0011766,STF01036,DEP0010,2021-10-04,Morning,10,False
SHF0011767,STF00677,DEP0084,2021-12-19,Morning,11,False
SHF0011768,STF00931,DEP0036,2022-09-22,Morning,47,True
SHF0011769,STF00680,DEP0026,2022-04-29,Morning,10,False
SHF0011770,STF01042,DEP0048,2021-06-18,Evening,9,False
SHF0011771,STF00306,DEP0095,2021-07-26,Night,13,True
SHF0011772,STF00977,DEP0001,2022-03-23,Evening,11,False
SHF0011773,STF00904,DEP0053,2022-08-27,Morning,25,True
SHF0011774,STF00694,DEP0089,2023-06-12,Evening,24,True
SHF0011775,STF00348,DEP0012,2023-04-17,Morning,11,False
SHF0011776,STF00028,DEP0023,2024-03-08,Morning,11,False
SHF0011777,STF01023,DEP0036,2022-12-12,Night,10,True
SHF0011778,STF00969,DEP0089,2021-09-04,Morning,16,True
SHF0011779,STF01135,DEP0006,2022-10-17,Evening,36,True
SHF0011780,STF00089,DEP0067,2022-11-06,Evening,7,False
SHF0011781,STF00210,DEP0071,2021-08-12,Morning,17,True
SHF0011782,STF00886,DEP0023,2024-12-03,Morning,10,False
SHF0011783,STF00666,DEP0048,2024-10-17,Evening,16,True
SHF0011784,STF00081,DEP0053,2021-10-15,Evening,9,False
SHF0011785,STF00168,DEP0048,2024-10-13,Morning,18,True
SHF0011786,STF00823,DEP0031,2021-01-18,Evening,19,True
SHF0011787,STF00489,DEP0007,2022-12-27,Evening,38,True
SHF0011788,STF00320,DEP0007,2021-11-08,Morning,22,True
SHF0011789,STF00057,DEP0093,2022-04-30,Morning,11,False
SHF0011790,STF00050,DEP0026,2024-02-17,Morning,25,True
SHF0011791,STF00796,DEP0095,2023-05-06,Evening,11,False
SHF0011792,STF01163,DEP0026,2022-12-25,Night,7,False
SHF0011793,STF00920,DEP0012,2021-11-11,Morning,22,True
SHF0011794,STF00716,DEP0002,2023-10-25,Morning,20,True
SHF0011795,STF00229,DEP0099,2023-09-08,Evening,13,False
SHF0011796,STF00790,DEP0068,2024-01-06,Night,11,True
SHF0011797,STF00859,DEP0072,2024-12-31,Night,10,True
SHF0011798,STF00528,DEP0030,2024-04-18,Evening,13,False
SHF0011799,STF00257,DEP0046,2024-11-24,Night,17,True
SHF0011800,STF00332,DEP0073,2021-01-25,Night,15,True
SHF0011801,STF00093,DEP0064,2022-05-12,Night,4,False
SHF0011802,STF00144,DEP0027,2024-03-09,Morning,10,False
SHF0011803,STF01105,DEP0067,2022-07-04,Morning,8,False
SHF0011804,STF00530,DEP0074,2021-11-22,Morning,10,False
SHF0011805,STF00955,DEP0002,2024-12-17,Night,9,False
SHF0011806,STF00457,DEP0049,2022-04-02,Evening,19,True
SHF0011807,STF00291,DEP0008,2021-01-30,Evening,14,False
SHF0011808,STF01097,DEP0057,2024-01-03,Morning,12,False
SHF0011809,STF00466,DEP0027,2022-12-31,Night,9,False
SHF0011810,STF01157,DEP0001,2023-02-03,Night,8,False
SHF0011811,STF00441,DEP0083,2021-10-26,Evening,10,False
SHF0011812,STF00959,DEP0001,2021-10-16,Night,10,True
SHF0011813,STF00175,DEP0066,2021-09-28,Morning,15,True
SHF0011814,STF01183,DEP0029,2022-08-26,Night,15,True
SHF0011815,STF00618,DEP0045,2021-09-08,Morning,25,True
SHF0011816,STF00896,DEP0093,2023-12-28,Morning,22,True
SHF0011817,STF00727,DEP0063,2021-07-18,Morning,17,True
SHF0011818,STF00552,DEP0092,2022-09-17,Morning,14,False
SHF0011819,STF00404,DEP0092,2021-03-09,Morning,20,True
SHF0011820,STF00365,DEP0083,2021-09-16,Night,8,False
SHF0011821,STF00019,DEP0017,2024-03-01,Evening,10,False
SHF0011822,STF00662,DEP0079,2021-04-02,Evening,13,False
SHF0011823,STF00280,DEP0004,2021-09-11,Morning,19,True
SHF0011824,STF00130,DEP0061,2023-07-10,Morning,15,True
SHF0011825,STF00222,DEP0071,2023-06-27,Morning,12,False
SHF0011826,STF00631,DEP0027,2023-04-17,Evening,26,True
SHF0011827,STF00922,DEP0096,2023-10-15,Morning,14,False
SHF0011828,STF00851,DEP0001,2024-05-31,Night,5,False
SHF0011829,STF00162,DEP0004,2023-12-12,Morning,19,True
SHF0011830,STF01039,DEP0074,2022-06-20,Morning,18,True
SHF0011831,STF00051,DEP0049,2022-01-05,Morning,18,True
SHF0011832,STF00830,DEP0070,2021-09-20,Morning,19,True
SHF0011833,STF00715,DEP0032,2021-05-31,Evening,12,False
SHF0011834,STF00913,DEP0025,2022-03-11,Night,6,False
SHF0011835,STF00510,DEP0048,2023-05-01,Night,5,False
SHF0011836,STF01060,DEP0091,2022-12-31,Evening,9,False
SHF0011837,STF01045,DEP0011,2024-04-17,Morning,16,True
SHF0011838,STF00423,DEP0071,2024-02-15,Morning,18,True
SHF0011839,STF00566,DEP0001,2023-01-18,Night,8,False
SHF0011840,STF00674,DEP0093,2024-03-29,Morning,12,False
SHF0011841,STF00223,DEP0028,2021-02-10,Evening,14,False
SHF0011842,STF00871,DEP0092,2022-06-02,Night,8,False
SHF0011843,STF00164,DEP0096,2023-04-10,Night,9,False
SHF0011844,STF01139,DEP0096,2024-07-07,Evening,11,False
SHF0011845,STF00590,DEP0003,2023-10-01,Night,7,False
SHF0011846,STF01083,DEP0029,2024-01-17,Morning,14,False
SHF0011847,STF01117,DEP0045,2024-06-07,Morning,13,False
SHF0011848,STF00245,DEP0096,2022-06-19,Night,12,True
SHF0011849,STF00496,DEP0083,2023-09-05,Morning,32,True
SHF0011850,STF00559,DEP0071,2023-01-26,Morning,11,False
SHF0011851,STF00448,DEP0087,2022-09-01,Morning,14,False
SHF0011852,STF00329,DEP0071,2023-09-22,Night,10,True
SHF0011853,STF01094,DEP0071,2024-04-12,Evening,29,True
SHF0011854,STF00246,DEP0045,2024-09-02,Evening,10,False
SHF0011855,STF00447,DEP0030,2024-01-18,Evening,14,False
SHF0011856,STF01058,DEP0076,2023-09-23,Night,14,True
SHF0011857,STF00562,DEP0001,2024-08-12,Night,22,True
SHF0011858,STF00972,DEP0051,2023-11-27,Evening,20,True
SHF0011859,STF00738,DEP0026,2021-11-18,Night,6,False
SHF0011860,STF00711,DEP0070,2023-03-24,Night,13,True
SHF0011861,STF00571,DEP0072,2021-12-14,Evening,49,True
SHF0011862,STF00931,DEP0036,2021-06-01,Morning,9,False
SHF0011863,STF00050,DEP0026,2023-09-30,Morning,19,True
SHF0011864,STF00199,DEP0094,2022-04-19,Night,8,False
SHF0011865,STF00375,DEP0001,2023-12-22,Evening,15,True
SHF0011866,STF00143,DEP0074,2022-07-12,Morning,10,False
